negative indicative present perfect 2SG	t͡ʃʰes {X}e	t͡ʃʰes {X}e	t͡ʃʰes {X}ɒt͡sʰe	t͡ʃʰes {X}t͡sʰe	t͡ʃʰes {X}t͡sʰe	t͡ʃʰes {X}t͡sʰɻe	t͡ʃʰes {X}t͡sʰɻe	t͡ʃʰes {X}e	t͡ʃʰes {X}e	t͡ʃʰes {X}e	t͡ʃʰes {X}e	t͡ʃʰes {X}e	t͡ʃʰes {X}e	t͡ʃʰes {X}e	t͡ʃʰes {Xpst}e	t͡ʃʰes {Xpst}e	t͡ʃʰes {Xpst}e	t͡ʃʰes {Xpst}e	t͡ʃʰes {Xpst}ɒt͡sʰe	t͡ʃʰes {Xpst}e	t͡ʃʰes {Xpst}e			t͡ʃʰes {X}e	t͡ʃʰes {X}e	t͡ʃʰes {Xpst}t͡sʰe	t͡ʃʰes {X}t͡sʰe	t͡ʃʰes {X}e
negative indicative present perfect 3SG	t͡ʃʰi {X}e	t͡ʃʰi {X}e	t͡ʃʰi {X}ɒt͡sʰe	t͡ʃʰi {X}t͡sʰe	t͡ʃʰi {X}t͡sʰe	t͡ʃʰi {X}t͡sʰɻe	t͡ʃʰi {X}t͡sʰɻe	t͡ʃʰi {X}e	t͡ʃʰi {X}e	t͡ʃʰi {X}e	t͡ʃʰi {X}e	t͡ʃʰi {X}e	t͡ʃʰi {X}e	t͡ʃʰi {X}e	t͡ʃʰi {Xpst}e	t͡ʃʰi {Xpst}e	t͡ʃʰi {Xpst}e	t͡ʃʰi {Xpst}e	t͡ʃʰi {Xpst}ɒt͡sʰe	t͡ʃʰi {Xpst}e	t͡ʃʰi {Xpst}e			t͡ʃʰi {X}e	t͡ʃʰi {X}e	t͡ʃʰi {Xpst}t͡sʰe	t͡ʃʰi {X}t͡sʰe	t͡ʃʰi {X}e
negative indicative present perfect 1PL	t͡ʃʰeŋkʰ {X}e	t͡ʃʰeŋkʰ {X}e	t͡ʃʰeŋkʰ {X}ɒt͡sʰe	t͡ʃʰeŋkʰ {X}t͡sʰe	t͡ʃʰeŋkʰ {X}t͡sʰe	t͡ʃʰeŋkʰ {X}t͡sʰɻe	t͡ʃʰeŋkʰ {X}t͡sʰɻe	t͡ʃʰeŋkʰ {X}e	t͡ʃʰeŋkʰ {X}e	t͡ʃʰeŋkʰ {X}e	t͡ʃʰeŋkʰ {X}e	t͡ʃʰeŋkʰ {X}e	t͡ʃʰeŋkʰ {X}e	t͡ʃʰeŋkʰ {X}e	t͡ʃʰeŋkʰ {Xpst}e	t͡ʃʰeŋkʰ {Xpst}e	t͡ʃʰeŋkʰ {Xpst}e	t͡ʃʰeŋkʰ {Xpst}e	t͡ʃʰeŋkʰ {Xpst}ɒt͡sʰe	t͡ʃʰeŋkʰ {Xpst}e	t͡ʃʰeŋkʰ {Xpst}e		t͡ʃʰeŋkʰ {X}e	t͡ʃʰeŋkʰ {X}e	t͡ʃʰeŋkʰ {Xpst}t͡sʰe	t͡ʃʰeŋkʰ {X}t͡sʰe	t͡ʃʰeŋkʰ {X}e	
negative indicative present perfect 2PL	t͡ʃʰekʰ {X}e	t͡ʃʰekʰ {X}e	t͡ʃʰekʰ {X}ɒt͡sʰe	t͡ʃʰekʰ {X}t͡sʰe	t͡ʃʰekʰ {X}t͡sʰe	t͡ʃʰekʰ {X}t͡sʰɻe	t͡ʃʰekʰ {X}t͡sʰɻe	t͡ʃʰekʰ {X}e	t͡ʃʰekʰ {X}e	t͡ʃʰekʰ {X}e	t͡ʃʰekʰ {X}e	t͡ʃʰekʰ {X}e	t͡ʃʰekʰ {X}e	t͡ʃʰekʰ {X}e	t͡ʃʰekʰ {Xpst}e	t͡ʃʰekʰ {Xpst}e	t͡ʃʰekʰ {Xpst}e	t͡ʃʰekʰ {Xpst}e	t͡ʃʰekʰ {Xpst}ɒt͡sʰe	t͡ʃʰekʰ {Xpst}e	t͡ʃʰekʰ {Xpst}e			t͡ʃʰekʰ {X}e	t͡ʃʰekʰ {X}e	t͡ʃʰekʰ {Xpst}t͡sʰe	t͡ʃʰekʰ {X}t͡sʰe	t͡ʃʰekʰ {X}e
negative indicative present perfect 3PL	t͡ʃʰen {X}e	t͡ʃʰen {X}e	t͡ʃʰen {X}ɒt͡sʰe	t͡ʃʰen {X}t͡sʰe	t͡ʃʰen {X}t͡sʰe	t͡ʃʰen {X}t͡sʰɻe	t͡ʃʰen {X}t͡sʰɻe	t͡ʃʰen {X}e	t͡ʃʰen {X}e	t͡ʃʰen {X}e	t͡ʃʰen {X}e	t͡ʃʰen {X}e	t͡ʃʰen {X}e	t͡ʃʰen {X}e	t͡ʃʰen {Xpst}e	t͡ʃʰen {Xpst}e	t͡ʃʰen {Xpst}e	t͡ʃʰen {Xpst}e	t͡ʃʰen {Xpst}ɒt͡sʰe	t͡ʃʰen {Xpst}e	t͡ʃʰen {Xpst}e			t͡ʃʰen {X}e	t͡ʃʰen {X}e	t͡ʃʰen {Xpst}t͡sʰe	t͡ʃʰen {X}t͡sʰe	t͡ʃʰen {X}e
indicative pluperfect 1SG	{X}el/{X}eɻ im	{X}el/{X}eɻ im	{X}ɒt͡sʰel/{X}ɒt͡sʰeɻ im	{X}t͡sʰel/{X}t͡sʰeɻ im	{X}t͡sʰel/{X}t͡sʰeɻ im	{X}t͡sʰɻel/{X}t͡sʰɻeɻ im	{X}t͡sʰɻel/{X}t͡sʰɻeɻ im	{X}el/{X}eɻ im	{X}el/{X}eɻ im	{X}el/{X}eɻ im	{X}el/{X}eɻ im	{X}el/{X}eɻ im	{X}el/{X}eɻ im	{X}el/{X}eɻ im	{Xpst}el/{Xpst}eɻ im	{Xpst}el/{Xpst}eɻ im	{Xpst}el/{Xpst}eɻ im	{Xpst}el/{Xpst}eɻ im	{Xpst}ɒt͡sʰel/{Xpst}ɒt͡sʰeɻ im	{Xpst}el/{Xpst}eɻ im	{Xpst}el/{Xpst}eɻ im		{X}el/{X}eɻ im	{X}el/{X}eɻ im	{Xpst}t͡sʰel/{Xpst}t͡sʰeɻ im	{X}t͡sʰel/{X}t͡sʰeɻ im	{X}el/{X}eɻ im	
indicative pluperfect 2SG	{X}el/{X}eɻ iɻ	{X}el/{X}eɻ iɻ	{X}ɒt͡sʰel/{X}ɒt͡sʰeɻ iɻ	{X}t͡sʰel/{X}t͡sʰeɻ iɻ	{X}t͡sʰel/{X}t͡sʰeɻ iɻ	{X}t͡sʰɻel/{X}t͡sʰɻeɻ iɻ	{X}t͡sʰɻel/{X}t͡sʰɻeɻ iɻ	{X}el/{X}eɻ iɻ	{X}el/{X}eɻ iɻ	{X}el/{X}eɻ iɻ	{X}el/{X}eɻ iɻ	{X}el/{X}eɻ iɻ	{X}el/{X}eɻ iɻ	{X}el/{X}eɻ iɻ	{Xpst}el/{Xpst}eɻ iɻ	{Xpst}el/{Xpst}eɻ iɻ	{Xpst}el/{Xpst}eɻ iɻ	{Xpst}el/{Xpst}eɻ iɻ	{Xpst}ɒt͡sʰel/{Xpst}ɒt͡sʰeɻ iɻ	{Xpst}el/{Xpst}eɻ iɻ	{Xpst}el/{Xpst}eɻ iɻ		{X}el/{X}eɻ iɻ	{X}el/{X}eɻ iɻ	{Xpst}t͡sʰel/{Xpst}t͡sʰeɻ iɻ	{X}t͡sʰel/{X}t͡sʰeɻ iɻ	{X}el/{X}eɻ iɻ	
indicative pluperfect 3SG	{X}el/{X}eɻ eɻ	{X}el/{X}eɻ eɻ	{X}ɒt͡sʰel/{X}ɒt͡sʰeɻ eɻ	{X}t͡sʰel/{X}t͡sʰeɻ eɻ	{X}t͡sʰel/{X}t͡sʰeɻ eɻ	{X}t͡sʰɻel/{X}t͡sʰɻeɻ eɻ	{X}t͡sʰɻel/{X}t͡sʰɻeɻ eɻ	{X}el/{X}eɻ eɻ	{X}el/{X}eɻ eɻ	{X}el/{X}eɻ eɻ	{X}el/{X}eɻ eɻ	{X}el/{X}eɻ eɻ	{X}el/{X}eɻ eɻ	{X}el/{X}eɻ eɻ	{Xpst}el/{Xpst}eɻ eɻ	{Xpst}el/{Xpst}eɻ eɻ	{Xpst}el/{Xpst}eɻ eɻ	{Xpst}el/{Xpst}eɻ eɻ	{Xpst}ɒt͡sʰel/{Xpst}ɒt͡sʰeɻ eɻ	{Xpst}el/{Xpst}eɻ eɻ	{Xpst}el/{Xpst}eɻ eɻ		{X}el/{X}eɻ eɻ	{X}el/{X}eɻ eɻ	{Xpst}t͡sʰel/{Xpst}t͡sʰeɻ eɻ	{X}t͡sʰel/{X}t͡sʰeɻ eɻ	{X}el/{X}eɻ eɻ	
indicative pluperfect 1PL	{X}el/{X}eɻ eŋkʰ	{X}el/{X}eɻ eŋkʰ	{X}ɒt͡sʰel/{X}ɒt͡sʰeɻ eŋkʰ	{X}t͡sʰel/{X}t͡sʰeɻ eŋkʰ	{X}t͡sʰel/{X}t͡sʰeɻ eŋkʰ	{X}t͡sʰɻel/{X}t͡sʰɻeɻ eŋkʰ	{X}t͡sʰɻel/{X}t͡sʰɻeɻ eŋkʰ	{X}el/{X}eɻ eŋkʰ	{X}el/{X}eɻ eŋkʰ	{X}el/{X}eɻ eŋkʰ	{X}el/{X}eɻ eŋkʰ	{X}el/{X}eɻ eŋkʰ	{X}el/{X}eɻ eŋkʰ	{X}el/{X}eɻ eŋkʰ	{Xpst}el/{Xpst}eɻ eŋkʰ	{Xpst}el/{Xpst}eɻ eŋkʰ	{Xpst}el/{Xpst}eɻ eŋkʰ	{Xpst}el/{Xpst}eɻ eŋkʰ	{Xpst}ɒt͡sʰel/{Xpst}ɒt͡sʰeɻ eŋkʰ	{Xpst}el/{Xpst}eɻ eŋkʰ	{Xpst}el/{Xpst}eɻ eŋkʰ		{X}el/{X}eɻ eŋkʰ	{X}el/{X}eɻ eŋkʰ	{Xpst}t͡sʰel/{Xpst}t͡sʰeɻ eŋkʰ	{X}t͡sʰel/{X}t͡sʰeɻ eŋkʰ	{X}el/{X}eɻ eŋkʰ	
indicative pluperfect 2PL	{X}el/{X}eɻ ekʰ	{X}el/{X}eɻ ekʰ	{X}ɒt͡sʰel/{X}ɒt͡sʰeɻ ekʰ	{X}t͡sʰel/{X}t͡sʰeɻ ekʰ	{X}t͡sʰel/{X}t͡sʰeɻ ekʰ	{X}t͡sʰɻel/{X}t͡sʰɻeɻ ekʰ	{X}t͡sʰɻel/{X}t͡sʰɻeɻ ekʰ	{X}el/{X}eɻ ekʰ	{X}el/{X}eɻ ekʰ	{X}el/{X}eɻ ekʰ	{X}el/{X}eɻ ekʰ	{X}el/{X}eɻ ekʰ	{X}el/{X}eɻ ekʰ	{X}el/{X}eɻ ekʰ	{Xpst}el/{Xpst}eɻ ekʰ	{Xpst}el/{Xpst}eɻ ekʰ	{Xpst}el/{Xpst}eɻ ekʰ	{Xpst}el/{Xpst}eɻ ekʰ	{Xpst}ɒt͡sʰel/{Xpst}ɒt͡sʰeɻ ekʰ	{Xpst}el/{Xpst}eɻ ekʰ	{Xpst}el/{Xpst}eɻ ekʰ		{X}el/{X}eɻ ekʰ	{X}el/{X}eɻ ekʰ	{Xpst}t͡sʰel/{Xpst}t͡sʰeɻ ekʰ	{X}t͡sʰel/{X}t͡sʰeɻ ekʰ	{X}el/{X}eɻ ekʰ	
indicative pluperfect 3PL	{X}el/{X}eɻ en	{X}el/{X}eɻ en	{X}ɒt͡sʰel/{X}ɒt͡sʰeɻ en	{X}t͡sʰel/{X}t͡sʰeɻ en	{X}t͡sʰel/{X}t͡sʰeɻ en	{X}t͡sʰɻel/{X}t͡sʰɻeɻ en	{X}t͡sʰɻel/{X}t͡sʰɻeɻ en	{X}el/{X}eɻ en	{X}el/{X}eɻ en	{X}el/{X}eɻ en	{X}el/{X}eɻ en	{X}el/{X}eɻ en	{X}el/{X}eɻ en	{X}el/{X}eɻ en	{Xpst}el/{Xpst}eɻ en	{Xpst}el/{Xpst}eɻ en	{Xpst}el/{Xpst}eɻ en	{Xpst}el/{Xpst}eɻ en	{Xpst}ɒt͡sʰel/{Xpst}ɒt͡sʰeɻ en	{Xpst}el/{Xpst}eɻ en	{Xpst}el/{Xpst}eɻ en		{X}el/{X}eɻ en	{X}el/{X}eɻ en	{Xpst}t͡sʰel/{Xpst}t͡sʰeɻ en	{X}t͡sʰel/{X}t͡sʰeɻ en	{X}el/{X}eɻ en	
negative indicative pluperfect 1SG	t͡ʃʰim {X}e	t͡ʃʰim {X}e	t͡ʃʰim {X}ɒt͡sʰe	t͡ʃʰim {X}t͡sʰe	t͡ʃʰim {X}t͡sʰe	t͡ʃʰim {X}t͡sʰɻe	t͡ʃʰim {X}t͡sʰɻe	t͡ʃʰim {X}e	t͡ʃʰim {X}e	t͡ʃʰim {X}e	t͡ʃʰim {X}e	t͡ʃʰim {X}e	t͡ʃʰim {X}e	t͡ʃʰim {X}e	t͡ʃʰim {Xpst}e	t͡ʃʰim {Xpst}e	t͡ʃʰim {Xpst}e	t͡ʃʰim {Xpst}e	t͡ʃʰim {Xpst}ɒt͡sʰe	t͡ʃʰim {Xpst}e	t͡ʃʰim {Xpst}e			t͡ʃʰim {X}e	t͡ʃʰim {X}e	t͡ʃʰim {Xpst}t͡sʰe	t͡ʃʰim {X}t͡sʰe	t͡ʃʰim {X}e
negative indicative pluperfect 2SG	t͡ʃʰiɻ {X}e	t͡ʃʰiɻ {X}e	t͡ʃʰiɻ {X}ɒt͡sʰe	t͡ʃʰiɻ {X}t͡sʰe	t͡ʃʰiɻ {X}t͡sʰe	t͡ʃʰiɻ {X}t͡sʰɻe	t͡ʃʰiɻ {X}t͡sʰɻe	t͡ʃʰiɻ {X}e	t͡ʃʰiɻ {X}e	t͡ʃʰiɻ {X}e	t͡ʃʰiɻ {X}e	t͡ʃʰiɻ {X}e	t͡ʃʰiɻ {X}e	t͡ʃʰiɻ {X}e	t͡ʃʰiɻ {Xpst}e	t͡ʃʰiɻ {Xpst}e	t͡ʃʰiɻ {Xpst}e	t͡ʃʰiɻ {Xpst}e	t͡ʃʰiɻ {Xpst}ɒt͡sʰe	t͡ʃʰiɻ {Xpst}e	t͡ʃʰiɻ {Xpst}e			t͡ʃʰiɻ {X}e	t͡ʃʰiɻ {X}e	t͡ʃʰiɻ {Xpst}t͡sʰe	t͡ʃʰiɻ {X}t͡sʰe	t͡ʃʰiɻ {X}e
negative indicative pluperfect 3SG	t͡ʃʰeɻ {X}e	t͡ʃʰeɻ {X}e	t͡ʃʰeɻ {X}ɒt͡sʰe	t͡ʃʰeɻ {X}t͡sʰe	t͡ʃʰeɻ {X}t͡sʰe	t͡ʃʰeɻ {X}t͡sʰɻe	t͡ʃʰeɻ {X}t͡sʰɻe	t͡ʃʰeɻ {X}e	t͡ʃʰeɻ {X}e	t͡ʃʰeɻ {X}e	t͡ʃʰeɻ {X}e	t͡ʃʰeɻ {X}e	t͡ʃʰeɻ {X}e	t͡ʃʰeɻ {X}e	t͡ʃʰeɻ {Xpst}e	t͡ʃʰeɻ {Xpst}e	t͡ʃʰeɻ {Xpst}e	t͡ʃʰeɻ {Xpst}e	t͡ʃʰeɻ {Xpst}ɒt͡sʰe	t͡ʃʰeɻ {Xpst}e	t͡ʃʰeɻ {Xpst}e			t͡ʃʰeɻ {X}e	t͡ʃʰeɻ {X}e	t͡ʃʰeɻ {Xpst}t͡sʰe	t͡ʃʰeɻ {X}t͡sʰe	t͡ʃʰeɻ {X}e
negative indicative pluperfect 1PL	t͡ʃʰiŋkʰ {X}e	t͡ʃʰiŋkʰ {X}e	t͡ʃʰiŋkʰ {X}ɒt͡sʰe	t͡ʃʰiŋkʰ {X}t͡sʰe	t͡ʃʰiŋkʰ {X}t͡sʰe	t͡ʃʰiŋkʰ {X}t͡sʰɻe	t͡ʃʰiŋkʰ {X}t͡sʰɻe	t͡ʃʰiŋkʰ {X}e	t͡ʃʰiŋkʰ {X}e	t͡ʃʰiŋkʰ {X}e	t͡ʃʰiŋkʰ {X}e	t͡ʃʰiŋkʰ {X}e	t͡ʃʰiŋkʰ {X}e	t͡ʃʰiŋkʰ {X}e	t͡ʃʰiŋkʰ {Xpst}e	t͡ʃʰiŋkʰ {Xpst}e	t͡ʃʰiŋkʰ {Xpst}e	t͡ʃʰiŋkʰ {Xpst}e	t͡ʃʰiŋkʰ {Xpst}ɒt͡sʰe	t͡ʃʰiŋkʰ {Xpst}e	t͡ʃʰiŋkʰ {Xpst}e		t͡ʃʰiŋkʰ {X}e	t͡ʃʰiŋkʰ {X}e	t͡ʃʰiŋkʰ {Xpst}t͡sʰe	t͡ʃʰiŋkʰ {X}t͡sʰe	t͡ʃʰiŋkʰ {X}e	
negative indicative pluperfect 2PL	t͡ʃʰikʰ {X}e	t͡ʃʰikʰ {X}e	t͡ʃʰikʰ {X}ɒt͡sʰe	t͡ʃʰikʰ {X}t͡sʰe	t͡ʃʰikʰ {X}t͡sʰe	t͡ʃʰikʰ {X}t͡sʰɻe	t͡ʃʰikʰ {X}t͡sʰɻe	t͡ʃʰikʰ {X}e	t͡ʃʰikʰ {X}e	t͡ʃʰikʰ {X}e	t͡ʃʰikʰ {X}e	t͡ʃʰikʰ {X}e	t͡ʃʰikʰ {X}e	t͡ʃʰikʰ {X}e	t͡ʃʰikʰ {Xpst}e	t͡ʃʰikʰ {Xpst}e	t͡ʃʰikʰ {Xpst}e	t͡ʃʰikʰ {Xpst}e	t͡ʃʰikʰ {Xpst}ɒt͡sʰe	t͡ʃʰikʰ {Xpst}e	t͡ʃʰikʰ {Xpst}e			t͡ʃʰikʰ {X}e	t͡ʃʰikʰ {X}e	t͡ʃʰikʰ {Xpst}t͡sʰe	t͡ʃʰikʰ {X}t͡sʰe	t͡ʃʰikʰ {X}e
negative indicative pluperfect 3PL	t͡ʃʰin {X}e	t͡ʃʰin {X}e	t͡ʃʰin {X}ɒt͡sʰe	t͡ʃʰin {X}t͡sʰe	t͡ʃʰin {X}t͡sʰe	t͡ʃʰin {X}t͡sʰɻe	t͡ʃʰin {X}t͡sʰɻe	t͡ʃʰin {X}e	t͡ʃʰin {X}e	t͡ʃʰin {X}e	t͡ʃʰin {X}e	t͡ʃʰin {X}e	t͡ʃʰin {X}e	t͡ʃʰin {X}e	t͡ʃʰin {Xpst}e	t͡ʃʰin {Xpst}e	t͡ʃʰin {Xpst}e	t͡ʃʰin {Xpst}e	t͡ʃʰin {Xpst}ɒt͡sʰe	t͡ʃʰin {Xpst}e	t͡ʃʰin {Xpst}e			t͡ʃʰin {X}e	t͡ʃʰin {X}e	t͡ʃʰin {Xpst}t͡sʰe	t͡ʃʰin {X}t͡sʰe	t͡ʃʰin {X}e
aorist 1SG	{X}ɒm	{X}ɒm	{X}ɒt͡sʰim	{X}t͡sʰɒm	{X}t͡sʰɒm	{X}t͡sʰɻɒm	{X}t͡sʰɻɒm	{X}ɒm	{X}ɒm	{X}ɒm	{X}ɒm	{X}ɒm	{X}ɒm	{X}ɒm	{Xpst}ɒm	{Xpst}ɒm	{Xpst}ɒm	{Xpst}ɒm	{Xpst}ɒt͡sʰim	{Xpst}ɒm	{Xpst}ɒm			{X}ɒm	{X}ɒm	{Xpst}t͡sʰɒm	{X}t͡sʰim	{X}ɒm
aorist 2SG	{X}ɒɻ	{X}ɒɻ	{X}ɒt͡sʰiɻ	{X}t͡sʰɒɻ	{X}t͡sʰɒɻ	{X}t͡sʰɻɒɻ	{X}t͡sʰɻɒɻ	{X}ɒɻ	{X}ɒɻ	{X}ɒɻ	{X}ɒɻ	{X}ɒɻ	{X}ɒɻ	{X}ɒɻ	{Xpst}ɒɻ	{Xpst}ɒɻ	{Xpst}ɒɻ	{Xpst}ɒɻ	{Xpst}ɒt͡sʰiɻ	{Xpst}ɒɻ	{Xpst}ɒɻ			{X}ɒɻ	{X}ɒɻ	{Xpst}t͡sʰɒɻ	{X}t͡sʰiɻ	{X}ɒɻ
aorist 3SG	{X}ɒւ	{X}ɒւ	{X}ɒt͡sʰ	{X}t͡sʰɒւ	{X}t͡sʰɒւ	{X}t͡sʰɻɒւ	{X}t͡sʰɻɒւ	{X}ɒւ	{X}ɒւ	{X}ɒւ	{X}ɒւ	{X}ɒւ	{X}ɒւ	{X}ɒւ	{Xpst}ɒւ	{Xpst}ɒւ	{Xpst}ɒւ	{Xpst}ɒւ	{Xpst}ɒt͡sʰiւ	{Xpst}ɒւ	{Xpst}ɒւ			{X}ɒւ	{X}ɒւ	{Xpst}t͡sʰɒւ	{X}t͡sʰ	{X}ɒւ
aorist 1PL	{X}ɒŋkʰ	{X}ɒŋkʰ	{X}ɒt͡sʰiŋkʰ	{X}t͡sʰɒŋkʰ	{X}t͡sʰɒŋkʰ	{X}t͡sʰɻɒŋkʰ	{X}t͡sʰɻɒŋkʰ	{X}ɒŋkʰ	{X}ɒŋkʰ	{X}ɒŋkʰ	{X}ɒŋkʰ	{X}ɒŋkʰ	{X}ɒŋkʰ	{X}ɒŋkʰ	{Xpst}ɒŋkʰ	{Xpst}ɒŋkʰ	{Xpst}ɒŋkʰ	{Xpst}ɒŋkʰ	{Xpst}ɒt͡sʰiŋkʰ	{Xpst}ɒŋkʰ	{Xpst}ɒŋkʰ			{X}ɒŋkʰ	{X}ɒŋkʰ	{Xpst}t͡sʰɒŋkʰ	{X}t͡sʰiŋkʰ	{X}ɒŋkʰ
aorist 2PL	{X}ɒkʰ	{X}ɒkʰ	{X}ɒt͡sʰikʰ	{X}t͡sʰɒkʰ	{X}t͡sʰɒkʰ	{X}t͡sʰɻɒkʰ	{X}t͡sʰɻɒkʰ	{X}ɒkʰ	{X}ɒkʰ	{X}ɒkʰ	{X}ɒkʰ	{X}ɒkʰ	{X}ɒkʰ	{X}ɒkʰ	{Xpst}ɒkʰ	{Xpst}ɒkʰ	{Xpst}ɒkʰ	{Xpst}ɒkʰ	{Xpst}ɒt͡sʰikʰ	{Xpst}ɒkʰ	{Xpst}ɒkʰ			{X}ɒkʰ	{X}ɒkʰ	{Xpst}t͡sʰɒkʰ	{X}t͡sʰikʰ	{X}ɒkʰ
aorist 3PL	{X}ɒn	{X}ɒn	{X}ɒt͡sʰin	{X}t͡sʰɒn	{X}t͡sʰɒn	{X}t͡sʰɻɒn	{X}t͡sʰɻɒn	{X}ɒn	{X}ɒn	{X}ɒn	{X}ɒn	{X}ɒn	{X}ɒn	{X}ɒn	{Xpst}ɒn	{Xpst}ɒn	{Xpst}ɒn	{Xpst}ɒn	{Xpst}ɒt͡sʰin	{Xpst}ɒn	{Xpst}ɒn			{X}ɒn	{X}ɒn	{Xpst}t͡sʰɒn	{X}t͡sʰin	{X}ɒn
negative aorist 1SG	t͡ʃʰ{X}ɒm	t͡ʃʰ{X}ɒm	t͡ʃʰ{X}ɒt͡sʰim	t͡ʃʰ{X}t͡sʰɒm	t͡ʃʰ{X}t͡sʰɒm	t͡ʃʰ{X}t͡sʰɻɒm	t͡ʃʰ{X}t͡sʰɻɒm	t͡ʃʰ{X}ɒm	t͡ʃʰ{X}ɒm	t͡ʃʰ{X}ɒm	t͡ʃʰ{X}ɒm	t͡ʃʰ{X}ɒm	t͡ʃʰ{X}ɒm	t͡ʃʰ{X}ɒm	t͡ʃʰ{Xpst}ɒm	t͡ʃʰ{Xpst}ɒm	t͡ʃʰ{Xpst}ɒm	t͡ʃʰ{Xpst}ɒm	t͡ʃʰ{Xpst}ɒt͡sʰim	t͡ʃʰ{Xpst}ɒm	t͡ʃʰ{Xpst}ɒm			t͡ʃʰ{X}ɒm	t͡ʃʰ{X}ɒm	t͡ʃʰ{Xpst}t͡sʰɒm	t͡ʃʰ{X}t͡sʰim	t͡ʃʰ{X}ɒm
negative aorist 2SG	t͡ʃʰ{X}ɒɻ	t͡ʃʰ{X}ɒɻ	t͡ʃʰ{X}ɒt͡sʰiɻ	t͡ʃʰ{X}t͡sʰɒɻ	t͡ʃʰ{X}t͡sʰɒɻ	t͡ʃʰ{X}t͡sʰɻɒɻ	t͡ʃʰ{X}t͡sʰɻɒɻ	t͡ʃʰ{X}ɒɻ	t͡ʃʰ{X}ɒɻ	t͡ʃʰ{X}ɒɻ	t͡ʃʰ{X}ɒɻ	t͡ʃʰ{X}ɒɻ	t͡ʃʰ{X}ɒɻ	t͡ʃʰ{X}ɒɻ	t͡ʃʰ{Xpst}ɒɻ	t͡ʃʰ{Xpst}ɒɻ	t͡ʃʰ{Xpst}ɒɻ	t͡ʃʰ{Xpst}ɒɻ	t͡ʃʰ{Xpst}ɒt͡sʰiɻ	t͡ʃʰ{Xpst}ɒɻ	t͡ʃʰ{Xpst}ɒɻ			t͡ʃʰ{X}ɒɻ	t͡ʃʰ{X}ɒɻ	t͡ʃʰ{Xpst}t͡sʰɒɻ	t͡ʃʰ{X}t͡sʰiɻ	t͡ʃʰ{X}ɒɻ
negative aorist 3SG	t͡ʃʰ{X}ɒւ	t͡ʃʰ{X}ɒւ	t͡ʃʰ{X}ɒt͡sʰ	t͡ʃʰ{X}t͡sʰɒւ	t͡ʃʰ{X}t͡sʰɒւ	t͡ʃʰ{X}t͡sʰɻɒւ	t͡ʃʰ{X}t͡sʰɻɒւ	t͡ʃʰ{X}ɒւ	t͡ʃʰ{X}ɒւ	t͡ʃʰ{X}ɒւ	t͡ʃʰ{X}ɒւ	t͡ʃʰ{X}ɒւ	t͡ʃʰ{X}ɒւ	t͡ʃʰ{X}ɒւ	t͡ʃʰ{Xpst}ɒւ	t͡ʃʰ{Xpst}ɒւ	t͡ʃʰ{Xpst}ɒւ	t͡ʃʰ{Xpst}ɒւ	t͡ʃʰ{Xpst}ɒt͡sʰiւ	t͡ʃʰ{Xpst}ɒւ	t͡ʃʰ{Xpst}ɒւ			t͡ʃʰ{X}ɒւ	t͡ʃʰ{X}ɒւ	t͡ʃʰ{Xpst}t͡sʰɒւ	t͡ʃʰ{X}t͡sʰ	t͡ʃʰ{X}ɒւ
negative aorist 1PL	t͡ʃʰ{X}ɒŋkʰ	t͡ʃʰ{X}ɒŋkʰ	t͡ʃʰ{X}ɒt͡sʰiŋkʰ	t͡ʃʰ{X}t͡sʰɒŋkʰ	t͡ʃʰ{X}t͡sʰɒŋkʰ	t͡ʃʰ{X}t͡sʰɻɒŋkʰ	t͡ʃʰ{X}t͡sʰɻɒŋkʰ	t͡ʃʰ{X}ɒŋkʰ	t͡ʃʰ{X}ɒŋkʰ	t͡ʃʰ{X}ɒŋkʰ	t͡ʃʰ{X}ɒŋkʰ	t͡ʃʰ{X}ɒŋkʰ	t͡ʃʰ{X}ɒŋkʰ	t͡ʃʰ{X}ɒŋkʰ	t͡ʃʰ{Xpst}ɒŋkʰ	t͡ʃʰ{Xpst}ɒŋkʰ	t͡ʃʰ{Xpst}ɒŋkʰ	t͡ʃʰ{Xpst}ɒŋkʰ	t͡ʃʰ{Xpst}ɒt͡sʰiŋkʰ	t͡ʃʰ{Xpst}ɒŋkʰ	t͡ʃʰ{Xpst}ɒŋkʰ			t͡ʃʰ{X}ɒŋkʰ	t͡ʃʰ{X}ɒŋkʰ	t͡ʃʰ{Xpst}t͡sʰɒŋkʰ	t͡ʃʰ{X}t͡sʰiŋkʰ	t͡ʃʰ{X}ɒŋkʰ
